course_code,term,term_idx,avg_score,pass_rate,so1_attainment,so2_attainment,so3_attainment,so4_attainment,so5_attainment,so6_attainment,so7_attainment,composite_so_index,trend_value,current_term_failed,next_term_risk
CE317,2021F,4,77.1,97.47,,78.6,79.75,,79.66,,,79.34,-1.96,0,0
CE317,2022S,5,75.37,97.62,,76.78,76.29,,75.24,,,76.1,-3.23,0,0
CE317,2022F,6,75.78,92.86,,78.73,76.24,,78.25,,,77.74,1.64,0,0
CE317,2023S,7,76.38,96.72,,74.25,79.19,,73.94,,,75.79,-1.95,0,0
CE317,2023F,8,76.43,94.87,,78.63,74.38,,74.12,,,75.71,-0.08,0,0
CE318,2019F,0,82.51,100.0,80.2,,,,,,,80.2,0.0,0,0
CE318,2020S,1,83.61,100.0,80.87,,,,,,,80.87,0.66,0,0
CE318,2020F,2,84.31,100.0,85.65,,,,,,,85.65,4.79,0,0
CE318,2021S,3,82.51,96.15,82.14,,,,,,,82.14,-3.51,0,0
CE318,2021F,4,83.17,100.0,84.55,,,,,,,84.55,2.41,0,1
CE318,2022S,5,80.61,100.0,79.89,,,,,,,79.89,-4.66,1,0
CE318,2022F,6,82.38,97.56,82.12,,,,,,,82.12,2.23,0,0
CE318,2023S,7,82.86,100.0,82.99,,,,,,,82.99,0.87,0,0
CE318,2023F,8,84.09,100.0,81.69,,,,,,,81.69,-1.29,0,0
CE321,2019F,0,77.35,100.0,74.62,,,,,,,74.62,0.0,0,0
CE321,2020S,1,78.2,98.75,78.28,,,,,,,78.28,3.66,0,0
CE321,2020F,2,77.33,97.4,79.09,,,,,,,79.09,0.8,0,0
CE321,2021S,3,79.87,98.18,78.53,,,,,,,78.53,-0.56,0,0
CE321,2021F,4,78.04,96.49,78.13,,,,,,,78.13,-0.4,0,0
CE321,2022S,5,78.82,100.0,79.85,,,,,,,79.85,1.71,0,0
CE321,2022F,6,75.46,96.77,77.67,,,,,,,77.67,-2.17,0,1
CE321,2023S,7,73.81,93.94,73.6,,,,,,,73.6,-4.08,1,0
CE321,2023F,8,77.68,98.28,75.29,,,,,,,75.29,1.69,0,0
CE323,2019F,0,79.89,100.0,,79.31,82.77,,77.09,,,79.72,0.0,0,0
CE323,2020S,1,78.03,98.04,,75.44,75.18,,78.79,,,76.47,-3.26,0,0
CE323,2020F,2,79.71,98.36,,78.22,77.46,,80.71,,,78.8,2.33,0,0
CE323,2021S,3,78.44,97.01,,78.75,80.05,,76.85,,,78.55,-0.25,0,0
CE323,2021F,4,78.87,95.95,,77.48,79.65,,81.01,,,79.38,0.83,0,0
CE323,2022S,5,77.81,98.67,,75.06,79.51,,75.2,,,76.59,-2.79,0,0
CE323,2022F,6,79.85,100.0,,81.78,81.83,,78.63,,,80.75,4.16,0,0
CE323,2023S,7,78.72,100.0,,77.06,78.67,,78.89,,,78.21,-2.54,0,0
CE323,2023F,8,80.74,96.55,,80.03,82.62,,81.85,,,81.5,3.29,0,0
CE324,2019F,0,79.95,96.72,79.83,,,,,78.55,,79.19,0.0,0,0
CE324,2020S,1,78.2,96.0,77.82,,,,,76.47,,77.14,-2.04,0,0
CE324,2020F,2,77.45,97.01,78.02,,,,,77.95,,77.98,0.84,0,0
CE324,2021S,3,77.61,93.1,79.46,,,,,75.02,,77.24,-0.75,0,0
CE324,2021F,4,77.52,98.25,79.61,,,,,80.25,,79.93,2.69,0,0
CE324,2022S,5,78.88,100.0,78.98,,,,,80.8,,79.89,-0.04,0,0
CE324,2022F,6,80.75,100.0,80.21,,,,,82.79,,81.5,1.61,0,0
CE324,2023S,7,77.73,95.71,79.55,,,,,78.5,,79.03,-2.48,0,0
CE324,2023F,8,76.92,93.75,79.59,,,,,78.72,,79.15,0.12,0,0
CE326,2019F,0,80.25,98.51,,78.24,,,78.87,,,78.56,0.0,0,0
CE326,2020S,1,77.14,91.94,,78.5,,,75.05,,,76.77,-1.79,0,0
CE326,2020F,2,78.62,98.61,,78.48,,,81.2,,,79.84,3.07,0,0
CE326,2021S,3,77.62,100.0,,78.9,,,76.75,,,77.83,-2.01,0,0
CE326,2021F,4,76.59,91.25,,74.26,,,77.07,,,75.67,-2.16,0,0
CE326,2022S,5,78.77,98.46,,76.83,,,79.63,,,78.23,2.56,0,0
CE326,2022F,6,79.25,95.95,,77.59,,,79.57,,,78.58,0.35,0,0
CE326,2023S,7,78.47,97.47,,78.96,,,81.06,,,80.01,1.43,0,0
CE326,2023F,8,78.79,100.0,,77.55,,,78.18,,,77.87,-2.14,0,0
CE330,2019F,0,73.25,89.8,73.43,,,,,,,73.43,0.0,0,0
CE330,2020S,1,70.66,91.67,73.19,,,,,,,73.19,-0.24,0,0
CE330,2020F,2,69.31,80.85,71.02,,,,,,,71.02,-2.17,0,0
CE330,2021S,3,67.91,80.7,67.5,,,,,,,67.5,-3.52,0,1
CE330,2021F,4,64.74,70.18,63.32,,,,,,,63.32,-4.18,1,1
CE330,2022S,5,65.08,73.47,63.97,,,,,,,63.97,0.65,1,1
CE330,2022F,6,62.72,58.62,61.76,,,,,,,61.76,-2.21,1,1
CE330,2023S,7,62.2,56.25,64.92,,,,,,,64.92,3.16,1,1
CE330,2023F,8,57.81,35.71,59.5,,,,,,,59.5,-5.43,1,1
CE340,2019F,0,77.48,100.0,,76.07,79.96,,79.77,,,78.6,0.0,0,0
CE340,2020S,1,76.62,100.0,,77.7,76.94,,74.25,,,76.3,-2.3,0,0
CE340,2020F,2,77.13,93.75,,74.89,78.81,,76.05,,,76.58,0.29,0,0
CE340,2021S,3,78.52,98.11,,78.97,75.52,,78.5,,,77.66,1.08,0,0
CE340,2021F,4,77.67,100.0,,80.06,80.22,,77.07,,,79.12,1.46,0,0
CE340,2022S,5,76.01,93.22,,74.68,77.97,,74.04,,,75.56,-3.56,0,0
CE340,2022F,6,77.32,95.16,,76.29,77.68,,75.3,,,76.42,0.86,0,0
CE340,2023S,7,75.43,96.67,,76.34,75.34,,72.78,,,74.82,-1.6,0,0
CE340,2023F,8,75.37,92.5,,73.81,76.67,,76.5,,,75.66,0.84,0,0
CE345,2019F,0,79.2,90.28,77.01,,,,,,,77.01,0.0,0,0
CE345,2020S,1,78.17,98.75,80.57,,,,,,,80.57,3.56,0,1
CE345,2020F,2,75.16,93.33,73.1,,,,,,,73.1,-7.47,1,0
CE345,2021S,3,82.14,100.0,79.61,,,,,,,79.61,6.51,0,0
CE345,2021F,4,77.3,98.68,79.88,,,,,,,79.88,0.27,0,0
CE345,2022S,5,78.73,98.59,79.85,,,,,,,79.85,-0.03,0,0
CE345,2022F,6,79.51,100.0,78.55,,,,,,,78.55,-1.3,0,0
CE345,2023S,7,79.4,98.36,77.0,,,,,,,77.0,-1.55,0,0
CE345,2023F,8,79.77,100.0,79.56,,,,,,,79.56,2.55,0,0
CE354,2019F,0,82.49,100.0,79.95,,,,,,,79.95,0.0,0,0
CE354,2020S,1,81.82,98.61,81.99,,,,,,,81.99,2.04,0,0
CE354,2020F,2,82.13,100.0,80.73,,,,,,,80.73,-1.26,0,0
CE354,2021S,3,85.19,100.0,87.69,,,,,,,87.69,6.96,0,0
CE354,2021F,4,84.22,100.0,86.0,,,,,,,86.0,-1.69,0,0
CE354,2022S,5,85.04,100.0,86.83,,,,,,,86.83,0.83,0,0
CE354,2022F,6,84.11,100.0,83.13,,,,,,,83.13,-3.7,0,0
CE354,2023S,7,83.21,98.25,82.44,,,,,,,82.44,-0.69,0,0
CE354,2023F,8,85.03,100.0,84.35,,,,,,,84.35,1.92,0,0
CE355,2019F,0,62.0,63.83,59.76,,,,,60.06,,59.91,0.0,1,1
CE355,2020S,1,60.29,50.0,62.74,,,,,60.72,,61.73,1.82,1,1
CE355,2020F,2,62.31,59.18,62.36,,,,,64.2,,63.28,1.55,1,1
CE355,2021S,3,60.47,61.54,59.41,,,,,63.11,,61.26,-2.02,1,1
CE355,2021F,4,60.41,53.45,58.5,,,,,62.53,,60.52,-0.74,1,1
CE355,2022S,5,58.56,42.55,56.38,,,,,57.77,,57.08,-3.44,1,1
CE355,2022F,6,63.76,61.7,61.85,,,,,61.5,,61.68,4.6,1,1
CE355,2023S,7,61.36,55.56,64.09,,,,,62.27,,63.18,1.5,1,1
CE355,2023F,8,57.77,32.5,60.41,,,,,59.67,,60.04,-3.14,1,1
CE362,2019F,0,86.28,100.0,,84.53,87.11,,84.71,87.07,,85.85,0.0,0,1
CE362,2020S,1,81.56,97.3,,79.11,79.25,,80.41,83.18,,80.49,-5.36,1,0
CE362,2020F,2,83.89,96.77,,84.71,85.61,,84.93,81.98,,84.31,3.82,0,0
CE362,2021S,3,83.09,100.0,,80.24,82.21,,83.61,82.19,,82.06,-2.25,0,0
CE362,2021F,4,82.82,100.0,,85.35,82.56,,83.2,82.7,,83.46,1.4,0,0
CE362,2022S,5,82.15,100.0,,80.99,81.94,,84.96,82.42,,82.57,-0.88,0,0
CE362,2022F,6,83.85,100.0,,86.39,84.41,,84.28,86.16,,85.31,2.73,0,0
CE362,2023S,7,81.83,100.0,,84.77,81.39,,84.17,80.37,,82.67,-2.63,0,0
CE362,2023F,8,82.28,100.0,,82.11,83.48,,81.4,79.51,,81.62,-1.05,0,0
CE368,2019F,0,81.48,100.0,79.51,,,78.66,,,,79.08,0.0,0,0
CE368,2020S,1,80.11,96.25,77.9,,,77.87,,,,77.88,-1.2,0,0
CE368,2020F,2,79.53,98.51,81.39,,,81.32,,,,81.35,3.47,0,0
CE368,2021S,3,81.49,100.0,82.79,,,84.23,,,,83.51,2.16,0,0
CE368,2021F,4,82.2,96.97,84.49,,,79.55,,,,82.02,-1.49,0,0
CE368,2022S,5,82.17,100.0,83.14,,,82.45,,,,82.79,0.77,0,0
CE368,2022F,6,82.22,100.0,83.07,,,83.37,,,,83.22,0.43,0,0
CE368,2023S,7,82.42,100.0,83.16,,,84.42,,,,83.79,0.57,0,0
CE368,2023F,8,81.66,100.0,78.96,,,80.82,,,,79.89,-3.9,0,0
CE371,2019F,0,77.78,100.0,76.87,,,75.28,,,,76.08,0.0,0,0
CE371,2020S,1,81.22,100.0,80.43,,,82.57,,,,81.5,5.42,0,0
CE371,2020F,2,80.39,91.89,77.82,,,82.93,,,,80.37,-1.12,0,0
CE371,2021S,3,80.57,93.02,77.82,,,81.11,,,,79.47,-0.91,0,0
CE371,2021F,4,78.81,98.51,78.23,,,78.43,,,,78.33,-1.14,0,0
CE371,2022S,5,79.08,97.44,79.95,,,77.11,,,,78.53,0.2,0,0
CE371,2022F,6,80.62,100.0,83.35,,,77.88,,,,80.61,2.08,0,0
CE371,2023S,7,78.89,97.83,79.63,,,76.05,,,,77.84,-2.77,0,0
CE371,2023F,8,80.95,100.0,79.18,,,78.59,,,,78.88,1.04,0,0
CE373,2019F,0,72.6,88.0,72.73,,,,,,,72.73,0.0,0,0
CE373,2020S,1,70.84,77.14,70.25,,,,,,,70.25,-2.47,0,0
CE373,2020F,2,71.13,89.8,72.78,,,,,,,72.78,2.53,0,1
CE373,2021S,3,65.95,78.95,64.26,,,,,,,64.26,-8.52,1,0
CE373,2021F,4,67.84,87.18,69.13,,,,,,,69.13,4.87,0,1
CE373,2022S,5,65.71,82.35,63.87,,,,,,,63.87,-5.26,1,1
CE373,2022F,6,61.48,50.0,60.19,,,,,,,60.19,-3.68,1,0
CE373,2023S,7,64.57,66.25,67.4,,,,,,,67.4,7.22,0,1
CE373,2023F,8,61.13,56.45,63.63,,,,,,,63.63,-3.78,1,1
CE380,2019F,0,80.89,95.59,80.03,,,,,,,80.03,0.0,0,1
CE380,2020S,1,75.35,90.38,74.67,,,,,,,74.67,-5.35,1,0
CE380,2020F,2,75.96,96.97,74.11,,,,,,,74.11,-0.57,0,0
CE380,2021S,3,77.46,100.0,77.05,,,,,,,77.05,2.94,0,0
CE380,2021F,4,77.45,96.67,79.93,,,,,,,79.93,2.88,0,0
CE380,2022S,5,78.14,98.41,77.97,,,,,,,77.97,-1.96,0,0
CE380,2022F,6,78.82,96.88,76.0,,,,,,,76.0,-1.97,0,0
CE380,2023S,7,77.64,98.11,79.97,,,,,,,79.97,3.97,0,1
CE380,2023F,8,75.03,91.67,73.85,,,,,,,73.85,-6.12,1,0
CE381,2019F,0,80.66,100.0,83.39,,,,,,,83.39,0.0,0,1
CE381,2020S,1,80.38,94.34,78.37,,,,,,,78.37,-5.02,1,0
CE381,2020F,2,81.63,100.0,83.29,,,,,,,83.29,4.92,0,0
CE381,2021S,3,80.53,97.1,81.11,,,,,,,81.11,-2.18,0,0
CE381,2021F,4,83.14,100.0,84.75,,,,,,,84.75,3.64,0,0
CE381,2022S,5,82.88,97.3,83.53,,,,,,,83.53,-1.22,0,0
CE381,2022F,6,81.53,100.0,82.42,,,,,,,82.42,-1.11,0,0
CE381,2023S,7,79.23,100.0,79.23,,,,,,,79.23,-3.19,0,0
CE381,2023F,8,80.48,100.0,79.21,,,,,,,79.21,-0.01,0,0
CE384,2019F,0,78.86,97.18,,76.95,79.46,,78.98,,,78.46,0.0,0,0
CE384,2020S,1,79.13,96.77,,81.61,77.18,,79.33,,,79.37,0.91,0,0
CE384,2020F,2,77.06,95.0,,75.78,75.24,,77.32,,,76.11,-3.26,0,0
CE384,2021S,3,80.31,100.0,,79.98,78.4,,77.68,,,78.69,2.57,0,0
CE384,2021F,4,80.64,98.61,,79.0,79.6,,78.91,,,79.17,0.48,0,0
CE384,2022S,5,81.29,100.0,,78.93,81.68,,78.9,,,79.84,0.67,0,0
CE384,2022F,6,79.3,97.92,,76.82,78.59,,77.97,,,77.79,-2.04,0,0
CE384,2023S,7,83.98,95.0,,86.57,83.36,,84.53,,,84.82,7.03,0,0
CE384,2023F,8,82.34,100.0,,80.88,82.97,,80.16,,,81.33,-3.49,0,0
CE388,2019F,0,74.32,84.85,,74.58,75.08,,75.54,,,75.07,0.0,0,1
CE388,2020S,1,71.93,84.21,,70.68,72.73,,69.47,,,70.96,-4.11,1,0
CE388,2020F,2,69.71,88.24,,68.14,71.63,,71.87,,,70.55,-0.41,0,0
CE388,2021S,3,68.41,78.85,,67.69,66.11,,70.15,,,67.99,-2.56,0,1
CE388,2021F,4,64.63,69.57,,64.67,62.43,,61.88,,,63.0,-4.99,1,1
CE388,2022S,5,61.82,54.24,,62.39,59.77,,58.99,,,60.38,-2.61,1,1
CE388,2022F,6,65.33,73.21,,64.1,67.82,,62.36,,,64.76,4.38,1,1
CE388,2023S,7,63.79,63.04,,64.88,65.69,,62.32,,,64.3,-0.46,1,1
CE388,2023F,8,61.33,52.17,,64.02,61.1,,64.32,,,63.15,-1.15,1,1
CE389,2019F,0,80.02,100.0,82.8,,,,,,,82.8,0.0,0,1
CE389,2020S,1,78.3,96.88,75.3,,,,,,,75.3,-7.5,1,0
CE389,2020F,2,80.15,100.0,78.01,,,,,,,78.01,2.71,0,0
CE389,2021S,3,81.02,98.39,83.25,,,,,,,83.25,5.24,0,0
CE389,2021F,4,80.03,100.0,79.75,,,,,,,79.75,-3.5,0,0
CE389,2022S,5,81.85,97.01,80.75,,,,,,,80.75,1.0,0,0
CE389,2022F,6,81.31,100.0,81.76,,,,,,,81.76,1.01,0,0
CE389,2023S,7,80.81,100.0,81.98,,,,,,,81.98,0.23,0,0
CE389,2023F,8,84.06,98.53,84.82,,,,,,,84.82,2.84,0,1
CE390,2019F,0,79.25,95.65,,81.48,80.84,,79.31,,,80.54,0.0,0,0
CE390,2020S,1,78.37,97.33,,77.34,80.36,,76.79,,,78.16,-2.38,0,0
CE390,2020F,2,79.94,98.36,,78.12,78.53,,77.68,,,78.11,-0.05,0,0
CE390,2021S,3,80.65,96.92,,82.38,83.56,,83.41,,,83.12,5.01,0,1
CE390,2021F,4,78.83,91.49,,76.04,80.42,,80.48,,,78.98,-4.14,1,0
CE390,2022S,5,78.32,96.77,,78.36,80.72,,79.88,,,79.65,0.68,0,0
CE390,2022F,6,77.22,100.0,,75.55,79.99,,78.7,,,78.08,-1.57,0,0
CE390,2023S,7,77.54,96.15,,76.05,74.62,,77.39,,,76.02,-2.06,0,0
CE390,2023F,8,78.01,96.67,,80.72,75.69,,78.75,,,78.39,2.37,0,0
CE393,2019F,0,83.01,100.0,84.68,,,,,,,84.68,0.0,0,0
CE393,2020S,1,83.61,100.0,81.27,,,,,,,81.27,-3.41,0,0
CE393,2020F,2,82.69,100.0,84.15,,,,,,,84.15,2.89,0,0
CE393,2021S,3,81.97,98.15,81.94,,,,,,,81.94,-2.21,0,0
CE393,2021F,4,80.82,100.0,79.72,,,,,,,79.72,-2.23,0,0
CE393,2022S,5,84.89,97.4,84.33,,,,,,,84.33,4.62,0,0
CE393,2022F,6,84.82,100.0,82.82,,,,,,,82.82,-1.51,0,0
CE393,2023S,7,84.5,98.33,86.5,,,,,,,86.5,3.68,0,0
CE393,2023F,8,85.45,100.0,82.77,,,,,,,82.77,-3.73,0,0
CE396,2019F,0,55.94,36.36,54.61,,,,,,,54.61,0.0,1,1
CE396,2020S,1,56.17,27.59,58.83,,,,,,,58.83,4.22,1,1
CE396,2020F,2,55.68,34.09,56.12,,,,,,,56.12,-2.71,1,1
CE396,2021S,3,56.42,29.82,54.54,,,,,,,54.54,-1.58,1,1
CE396,2021F,4,55.86,38.24,58.84,,,,,,,58.84,4.3,1,1
CE396,2022S,5,57.87,42.47,60.5,,,,,,,60.5,1.66,1,1
CE396,2022F,6,56.61,23.53,53.61,,,,,,,53.61,-6.89,1,1
CE396,2023S,7,56.03,30.3,53.15,,,,,,,53.15,-0.46,1,1
CE396,2023F,8,56.34,33.75,55.09,,,,,,,55.09,1.94,1,1
CE397,2019F,0,81.68,100.0,,84.68,83.35,,82.11,,,83.38,0.0,0,0
CE397,2020S,1,78.75,100.0,,80.85,81.48,,75.89,,,79.41,-3.98,0,0
CE397,2020F,2,80.75,94.29,,81.87,79.17,,78.67,,,79.9,0.49,0,0
CE397,2021S,3,81.7,95.52,,82.17,84.38,,82.74,,,83.1,3.2,0,0
CE397,2021F,4,82.13,100.0,,83.53,82.38,,81.46,,,82.45,-0.64,0,0
CE397,2022S,5,79.41,97.14,,79.69,81.61,,82.06,,,81.12,-1.33,0,0
CE397,2022F,6,82.05,97.78,,82.63,79.19,,79.3,,,80.37,-0.75,0,0
CE397,2023S,7,82.2,100.0,,79.92,80.7,,83.31,,,81.31,0.93,0,0
CE397,2023F,8,81.81,96.55,,84.11,79.39,,79.31,,,80.94,-0.37,0,0
CE399,2019F,0,74.37,92.41,74.73,72.21,,,,,,73.47,0.0,0,0
CE399,2020S,1,78.62,100.0,79.74,81.25,,,,,,80.49,7.02,0,1
CE399,2020F,2,76.41,98.0,75.49,73.52,,,,,,74.51,-5.99,1,0
CE399,2021S,3,77.44,97.3,79.74,74.8,,,,,,77.27,2.76,0,0
CE399,2021F,4,77.99,95.65,77.55,75.13,,,,,,76.34,-0.93,0,0
CE399,2022S,5,80.12,98.41,77.98,77.64,,,,,,77.81,1.47,0,0
CE399,2022F,6,78.67,100.0,76.87,81.1,,,,,,78.98,1.18,0,0
CE399,2023S,7,79.42,92.86,78.98,78.52,,,,,,78.75,-0.23,0,0
CE399,2023F,8,77.44,91.3,80.12,78.73,,,,,,79.42,0.67,0,0
CE400,2019F,0,82.04,98.72,80.59,,,,,,,80.59,0.0,0,0
CE400,2020S,1,80.37,100.0,81.3,,,,,,,81.3,0.71,0,0
CE400,2020F,2,81.93,94.64,84.86,,,,,,,84.86,3.56,0,1
CE400,2021S,3,83.12,100.0,80.76,,,,,,,80.76,-4.1,1,0
CE400,2021F,4,80.18,98.11,80.17,,,,,,,80.17,-0.59,0,0
CE400,2022S,5,82.3,100.0,85.09,,,,,,,85.09,4.92,0,0
CE400,2022F,6,83.32,100.0,81.73,,,,,,,81.73,-3.36,0,0
CE400,2023S,7,84.35,100.0,87.35,,,,,,,87.35,5.62,0,0
CE400,2023F,8,84.0,100.0,85.54,,,,,,,85.54,-1.81,0,0
CE402,2019F,0,82.88,97.18,84.79,,,,,,,84.79,0.0,0,0
CE402,2020S,1,84.43,98.67,85.11,,,,,,,85.11,0.31,0,0
CE402,2020F,2,84.59,100.0,84.78,,,,,,,84.78,-0.32,0,0
CE402,2021S,3,81.85,100.0,81.42,,,,,,,81.42,-3.36,0,0
CE402,2021F,4,85.64,100.0,87.38,,,,,,,87.38,5.96,0,0
CE402,2022S,5,82.3,97.56,83.64,,,,,,,83.64,-3.74,0,0
CE402,2022F,6,80.99,100.0,81.21,,,,,,,81.21,-2.43,0,0
CE402,2023S,7,83.4,100.0,80.51,,,,,,,80.51,-0.7,0,0
CE402,2023F,8,84.12,100.0,82.21,,,,,,,82.21,1.71,0,0
CE406,2019F,0,76.12,95.83,75.95,,,,,,,75.95,0.0,0,0
CE406,2020S,1,77.53,97.26,76.66,,,,,,,76.66,0.71,0,0
CE406,2020F,2,76.01,88.89,76.48,,,,,,,76.48,-0.19,0,0
CE406,2021S,3,78.8,97.3,80.29,,,,,,,80.29,3.82,0,0
CE406,2021F,4,79.62,98.0,76.95,,,,,,,76.95,-3.34,0,0
CE406,2022S,5,76.04,95.92,77.98,,,,,,,77.98,1.03,0,0
CE406,2022F,6,76.15,100.0,74.45,,,,,,,74.45,-3.53,0,0
CE406,2023S,7,76.7,94.37,76.83,,,,,,,76.83,2.38,0,0
CE406,2023F,8,73.51,89.58,75.6,,,,,,,75.6,-1.23,0,0
CE413,2019F,0,79.64,100.0,77.63,,,,,,,77.63,0.0,0,0
CE413,2020S,1,80.02,97.47,81.98,,,,,,,81.98,4.34,0,1
CE413,2020F,2,79.03,100.0,76.23,,,,,,,76.23,-5.75,1,0
CE413,2021S,3,77.75,96.88,78.26,,,,,,,78.26,2.03,0,0
CE413,2021F,4,82.08,100.0,80.56,,,,,,,80.56,2.3,0,0
CE413,2022S,5,81.64,97.78,80.79,,,,,,,80.79,0.23,0,0
CE413,2022F,6,79.87,100.0,81.7,,,,,,,81.7,0.91,0,0
CE413,2023S,7,81.4,94.59,82.11,,,,,,,82.11,0.41,0,0
CE413,2023F,8,83.78,100.0,82.75,,,,,,,82.75,0.64,0,0
CE415,2019F,0,82.91,100.0,,81.83,81.56,,85.04,,,82.81,0.0,0,0
CE415,2020S,1,82.05,98.18,,84.49,79.67,,80.56,,,81.57,-1.24,0,0
CE415,2020F,2,80.41,94.74,,78.78,82.26,,78.13,,,79.72,-1.85,0,0
CE415,2021S,3,79.95,98.61,,78.56,80.14,,81.4,,,80.03,0.31,0,0
CE415,2021F,4,82.26,100.0,,81.38,79.89,,80.26,,,80.51,0.48,0,0
CE415,2022S,5,81.45,100.0,,82.77,80.08,,80.36,,,81.07,0.56,0,0
CE415,2022F,6,80.34,100.0,,77.64,81.34,,79.14,,,79.37,-1.7,0,0
CE415,2023S,7,82.95,98.51,,82.74,80.79,,82.71,,,82.08,2.71,0,0
CE415,2023F,8,82.27,100.0,,85.09,80.05,,80.77,,,81.97,-0.11,0,0
CE422,2019F,0,80.46,98.33,82.93,,,,,,,82.93,0.0,0,1
CE422,2020S,1,81.32,100.0,78.42,,,,,,,78.42,-4.5,1,0
CE422,2020F,2,81.18,96.77,80.77,,,,,,,80.77,2.35,0,0
CE422,2021S,3,78.82,98.63,79.41,,,,,,,79.41,-1.36,0,0
CE422,2021F,4,79.33,100.0,77.56,,,,,,,77.56,-1.85,0,0
CE422,2022S,5,79.78,100.0,80.96,,,,,,,80.96,3.39,0,0
CE422,2022F,6,79.25,95.16,80.78,,,,,,,80.78,-0.17,0,0
CE422,2023S,7,80.35,100.0,82.14,,,,,,,82.14,1.36,0,0
CE422,2023F,8,78.84,98.61,79.66,,,,,,,79.66,-2.48,0,0
CE427,2019F,0,81.29,97.96,,82.48,80.41,,78.54,,,80.48,0.0,0,0
CE427,2020S,1,77.68,94.29,,79.42,79.57,,78.88,,,79.29,-1.19,0,0
CE427,2020F,2,80.1,100.0,,82.07,82.35,,82.93,,,82.45,3.16,0,1
CE427,2021S,3,75.02,90.32,,77.26,72.73,,75.3,,,75.1,-7.35,1,0
CE427,2021F,4,73.82,88.89,,75.1,72.48,,73.93,,,73.84,-1.26,0,0
CE427,2022S,5,79.11,94.74,,78.53,76.34,,77.49,,,77.45,3.62,0,0
CE427,2022F,6,75.2,95.24,,72.98,75.71,,74.65,,,74.45,-3.01,0,0
CE427,2023S,7,77.21,96.72,,78.2,79.34,,80.01,,,79.18,4.74,0,0
CE427,2023F,8,76.95,93.48,,75.05,77.09,,75.06,,,75.74,-3.45,0,0
CE428,2019F,0,80.58,95.52,80.03,,,,,,,80.03,0.0,0,0
CE428,2020S,1,80.93,98.55,83.84,,,,,,,83.84,3.81,0,0
CE428,2020F,2,79.95,98.61,81.87,,,,,,,81.87,-1.97,0,0
CE428,2021S,3,82.99,95.0,85.69,,,,,,,85.69,3.82,0,1
CE428,2021F,4,80.76,100.0,81.08,,,,,,,81.08,-4.62,1,0
CE428,2022S,5,80.94,95.38,81.02,,,,,,,81.02,-0.05,0,0
CE428,2022F,6,82.68,100.0,81.91,,,,,,,81.91,0.89,0,0
CE428,2023S,7,81.62,100.0,80.1,,,,,,,80.1,-1.81,0,0
CE428,2023F,8,82.7,100.0,85.07,,,,,,,85.07,4.97,0,0
CE429,2019F,0,82.83,98.53,80.33,,,,,,,80.33,0.0,0,0
CE429,2020S,1,81.41,96.77,78.44,,,,,,,78.44,-1.89,0,0
CE429,2020F,2,82.87,100.0,85.74,,,,,,,85.74,7.3,0,1
CE429,2021S,3,79.14,100.0,81.18,,,,,,,81.18,-4.56,1,0
CE429,2021F,4,82.36,97.5,81.19,,,,,,,81.19,0.01,0,0
CE429,2022S,5,83.44,100.0,85.67,,,,,,,85.67,4.48,0,0
CE429,2022F,6,83.32,97.67,82.12,,,,,,,82.12,-3.55,0,0
CE429,2023S,7,81.23,98.48,81.2,,,,,,,81.2,-0.92,0,0
CE429,2023F,8,80.71,98.44,80.53,,,,,,,80.53,-0.67,0,0
CE432,2019F,0,77.84,98.53,,,77.67,,75.27,,,76.47,0.0,0,0
CE432,2020S,1,73.98,92.31,,,76.83,,76.1,,,76.47,0.0,0,1
CE432,2020F,2,70.27,91.67,,,70.5,,68.27,,,69.39,-7.08,1,0
CE432,2021S,3,73.62,92.59,,,72.16,,71.78,,,71.97,2.58,0,1
CE432,2021F,4,69.37,86.25,,,66.38,,68.49,,,67.44,-4.53,1,0
CE432,2022S,5,67.04,78.95,,,64.61,,68.46,,,66.53,-0.9,0,0
CE432,2022F,6,65.72,74.47,,,66.44,,67.03,,,66.74,0.2,0,1
CE432,2023S,7,61.53,55.56,,,60.92,,59.23,,,60.07,-6.66,1,1
CE432,2023F,8,57.88,36.67,,,54.95,,55.18,,,55.06,-5.01,1,1
CE433,2019F,0,71.75,87.1,,74.29,70.24,,74.72,,,73.09,0.0,0,1
CE433,2020S,1,69.66,88.57,,67.91,66.8,,71.49,,,68.73,-4.35,1,0
CE433,2020F,2,69.34,81.01,,67.77,70.73,,71.98,,,70.16,1.43,0,0
CE433,2021S,3,65.22,69.23,,65.99,67.92,,64.62,,,66.18,-3.98,0,1
CE433,2021F,4,64.42,65.52,,63.77,61.5,,64.63,,,63.3,-2.88,1,0
CE433,2022S,5,64.32,68.57,,65.48,63.62,,67.15,,,65.41,2.11,0,1
CE433,2022F,6,59.12,51.16,,58.62,58.17,,60.45,,,59.08,-6.33,1,1
CE433,2023S,7,58.89,48.53,,60.99,57.69,,61.8,,,60.16,1.08,1,1
CE433,2023F,8,56.82,36.36,,56.74,58.86,,58.39,,,58.0,-2.16,1,1
CE435,2019F,0,83.06,97.87,81.84,,,,,,,81.84,0.0,0,0
CE435,2020S,1,76.9,96.97,79.08,,,,,,,79.08,-2.76,0,0
CE435,2020F,2,79.55,100.0,82.06,,,,,,,82.06,2.98,0,0
CE435,2021S,3,82.41,100.0,79.79,,,,,,,79.79,-2.27,0,0
